"Animal_ID","Test_Date","Sex","Line","Birth_Date","Age_at_Test","Age_Months","Weight","YM_Distance","YM_Mean_speed","YM_Spontaneous_alternations","YM_Total_arm_entries","YM_Alternating_Arm_Returns","YM_Same_Arm_Returns","YM_Prct_Spontaneous_Alternations","YM_Prct_Alternating_Arm_Returns"
60198,"2024-09-25","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",16.5900131406045,17,30.93,8.796,0.018,11,22,7,22,55,35
60198,"2024-10-23","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",17.5098554533509,18,29.64,6.545,0.014,9,18,4,18,56,25
60199,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",12.7135348226018,13,29.67,13.938,0.029,28,47,12,47,62,27
60199,"2024-06-24","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",13.5348226018397,14,31.2,14.377,0.03,14,29,13,29,52,48
60199,"2024-07-16","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.257555847569,14,29.34,16.353,0.034,25,50,15,50,52,31
60199,"2024-08-05","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.9145860709593,15,28.9,15.493,0.032,17,29,10,29,63,37
60199,"2024-09-25","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",16.5900131406045,17,29.52,11.899,0.025,23,33,7,33,74,23
60199,"2024-10-23","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",17.5098554533509,18,28.71,1.646,0.003,0,0,0,0,0,0
60200,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",12.7135348226018,13,36.62,9.591,0.02,14,31,7,31,48,24
60200,"2024-06-24","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",13.5348226018397,14,37.5,8.969,0.019,10,20,6,20,56,33
60200,"2024-07-16","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.257555847569,14,36.09,6.437,0.013,7,14,3,14,58,25
60200,"2024-08-05","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.9145860709593,15,36.7,4.66,0.01,3,9,4,9,43,57
60200,"2024-09-25","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",16.5900131406045,17,41.46,4.635,0.01,6,13,5,13,55,45
60200,"2024-10-23","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",17.5098554533509,18,42.27,4.58,0.01,4,12,6,12,40,60
60201,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",12.7135348226018,13,29.99,9.545,0.02,19,31,8,31,66,28
60201,"2024-06-24","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",13.5348226018397,14,31.2,13.564,0.028,15,30,13,30,54,46
60201,"2024-07-16","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.257555847569,14,31.55,7.75,0.016,6,19,4,19,35,24
60201,"2024-08-05","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.9145860709593,15,31.4,9.4,0.02,9,19,8,19,53,47
60201,"2024-09-25","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",16.5900131406045,17,34.73,7.013,0.015,10,22,9,22,50,45
60201,"2024-10-23","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",17.5098554533509,18,35.36,8.949,0.019,14,20,4,20,78,22
60202,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",12.7135348226018,13,37.72,10.4,0.022,23,36,11,36,68,32
60202,"2024-06-24","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",13.5348226018397,14,39.6,10.623,0.022,12,21,4,21,63,21
60202,"2024-07-16","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.257555847569,14,39.98,3.84,0.008,4,9,3,9,57,43
60202,"2024-08-05","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.9145860709593,15,40.4,5.113,0.011,6,10,2,10,75,25
60202,"2024-09-25","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",16.5900131406045,17,41.45,3.298,0.007,0,7,5,7,0,100
60202,"2024-10-23","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",17.5098554533509,18,41.02,13.547,0.028,22,38,6,38,61,17
60203,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",12.7135348226018,13,20.99,4.029,0.008,6,12,4,12,60,40
60203,"2024-06-24","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",13.5348226018397,14,22.3,3.725,0.008,0,5,3,5,0,100
60203,"2024-07-16","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.257555847569,14,22.79,2.549,0.005,0,5,3,5,0,100
60203,"2024-08-05","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.9145860709593,15,21.4,0.375,0.001,0,1,0,1,0,0
60203,"2024-09-25","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",16.5900131406045,17,24.54,0.535,0.001,0,1,0,1,0,0
60203,"2024-10-23","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",17.5098554533509,18,24.69,0.906,0.002,0,0,0,0,0,0
60204,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",12.7135348226018,13,33.49,5.393,0.011,10,17,1,17,67,7
60204,"2024-06-24","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",13.5348226018397,14,33.6,14.765,0.031,21,29,6,29,78,22
60204,"2024-07-16","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.257555847569,14,39.48,11.043,0.023,18,26,5,26,75,21
60204,"2024-08-05","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.9145860709593,15,35.6,3.498,0.007,0,5,1,5,0,33
60204,"2024-09-25","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",16.5900131406045,17,37.65,1.193,0.002,0,2,0,2,NA,NA
60204,"2024-10-23","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",17.5098554533509,18,38.07,5.309,0.011,4,12,3,12,40,30
60205,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",12.7135348226018,13,40.37,9.831,0.02,17,30,7,29,61,25
60205,"2024-06-24","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",13.5348226018397,14,38,8.872,0.018,6,17,8,17,40,53
60205,"2024-07-16","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.257555847569,14,38.08,6.77,0.014,13,17,2,17,87,13
60205,"2024-08-05","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.9145860709593,15,39.4,4.827,0.01,1,9,6,9,14,86
60205,"2024-09-25","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",16.5900131406045,17,39.04,3.707,0.008,0,8,6,8,0,100
60205,"2024-10-23","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",17.5098554533509,18,38.24,5.942,0.012,9,15,1,15,69,8
60206,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",12.7135348226018,13,36.9,6.017,0.013,12,19,3,19,71,18
60206,"2024-06-24","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",13.5348226018397,14,38.4,11.363,0.024,11,23,9,23,52,43
60206,"2024-07-16","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.257555847569,14,39.89,7,0.015,11,17,3,17,73,20
60206,"2024-08-05","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.9145860709593,15,39.4,8.17,0.017,10,16,3,16,71,21
60206,"2024-09-25","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",16.5900131406045,17,42.36,5.5,0.011,10,14,2,14,83,17
60206,"2024-10-23","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",17.5098554533509,18,41.4,6.048,0.013,12,17,2,17,80,13
60207,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",12.7135348226018,13,39.24,8.63,0.018,24,31,5,31,83,17
60207,"2024-06-24","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",13.5348226018397,14,36.5,9.082,0.019,11,17,3,17,73,20
60207,"2024-07-16","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.257555847569,14,28.34,7.555,0.016,13,22,7,22,65,35
60207,"2024-08-05","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.9145860709593,15,37.3,6.756,0.014,9,14,3,14,75,25
60207,"2024-09-25","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",16.5900131406045,17,41.03,3.766,0.008,3,5,0,5,100,0
60207,"2024-10-23","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",17.5098554533509,18,38.95,7.701,0.016,16,22,2,22,80,10
60208,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",12.7135348226018,13,30.85,4.877,0.01,6,23,13,23,29,62
60208,"2024-06-24","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",13.5348226018397,14,32.8,4.629,0.01,3,7,2,7,60,40
60208,"2024-07-16","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.257555847569,14,34.97,4.781,0.01,6,13,4,13,55,36
60208,"2024-08-05","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.9145860709593,15,33.6,4.163,0.009,6,9,1,9,86,14
60208,"2024-09-25","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",16.5900131406045,17,32.71,1.308,0.003,0,2,0,2,NA,NA
60208,"2024-10-23","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",17.5098554533509,18,32.41,1.894,0.004,0,0,0,0,0,0
60209,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",12.7135348226018,13,37.61,5.512,0.011,12,18,1,18,75,6
60209,"2024-06-24","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",13.5348226018397,14,37.8,9.523,0.02,12,21,5,21,63,26
60209,"2024-07-16","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.257555847569,14,42.02,2.623,0.005,4,6,0,6,100,0
60209,"2024-08-05","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.9145860709593,15,41.9,4.146,0.009,4,8,2,8,67,33
60209,"2024-09-25","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",16.5900131406045,17,44.88,2.154,0.004,3,6,0,6,75,0
60209,"2024-10-23","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",17.5098554533509,18,45.95,1.021,0.002,0,4,2,4,0,100
60210,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",12.7135348226018,13,33.61,8.497,0.018,16,29,9,29,59,33
60210,"2024-06-24","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",13.5348226018397,14,36.5,12.317,0.026,13,27,10,27,52,40
60210,"2024-07-16","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.257555847569,14,37.76,11.162,0.023,18,32,10,32,60,33
60210,"2024-08-05","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",14.9145860709593,15,39.1,14.36,0.03,14,29,13,29,52,48
60210,"2024-09-25","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",16.5900131406045,17,41.27,9.082,0.019,14,23,7,23,67,33
60211,"2024-05-30","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",12.7135348226018,13,35.23,6.276,0.013,9,20,7,20,50,39
60211,"2024-06-24","Female","(CByB6F1/J x C3D2F1/J)/J","2023-05-09",13.5348226018397,14,37.9,8.222,0.017,10,19,5,19,59,29
